date,datatype,station,attributes,value
2020-06-29T00:00:00,TMIN,GHCND:ASN00090186,",,a,",1.4
2020-06-30T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-06-30T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.2
2020-06-30T00:00:00,TMIN,GHCND:ASN00090186,",,a,",3.3
2020-07-01T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-07-01T00:00:00,TMAX,GHCND:ASN00090186,",,a,",17.3
2020-07-01T00:00:00,TMIN,GHCND:ASN00090186,",,a,",3
2020-07-02T00:00:00,PRCP,GHCND:ASN00090186,",,a,",9.8
2020-07-02T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.5
2020-07-02T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.7
2020-07-03T00:00:00,PRCP,GHCND:ASN00090186,",,a,",3.2
2020-07-03T00:00:00,TMAX,GHCND:ASN00090186,",,a,",10.9
2020-07-03T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.2
2020-07-04T00:00:00,PRCP,GHCND:ASN00090186,",,a,",12.8
2020-07-04T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.7
2020-07-04T00:00:00,TMIN,GHCND:ASN00090186,",,a,",5.7
2020-07-05T00:00:00,PRCP,GHCND:ASN00090186,",,a,",2.2
2020-07-05T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.5
2020-07-05T00:00:00,TMIN,GHCND:ASN00090186,",,a,",8.9
2020-07-06T00:00:00,PRCP,GHCND:ASN00090186,",,a,",1.6
2020-07-06T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.7
2020-07-06T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.2
2020-07-07T00:00:00,PRCP,GHCND:ASN00090186,",,a,",1.2
2020-07-07T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.7
2020-07-07T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.5
2020-07-08T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-07-08T00:00:00,TMAX,GHCND:ASN00090186,",,a,",11
2020-07-08T00:00:00,TMIN,GHCND:ASN00090186,",,a,",1.7
2020-07-09T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-07-09T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.2
2020-07-09T00:00:00,TMIN,GHCND:ASN00090186,",,a,",0.7
2020-07-10T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-07-10T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14
2020-07-10T00:00:00,TMIN,GHCND:ASN00090186,",,a,",2.9
2020-07-11T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-07-11T00:00:00,TMAX,GHCND:ASN00090186,",,a,",11.8
2020-07-11T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.3
2020-07-12T00:00:00,PRCP,GHCND:ASN00090186,",,a,",6
2020-07-12T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.6
2020-07-12T00:00:00,TMIN,GHCND:ASN00090186,",,a,",2.6
2020-07-13T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-07-13T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.2
2020-07-13T00:00:00,TMIN,GHCND:ASN00090186,",,a,",0.5
2020-07-14T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-07-14T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.5
2020-07-14T00:00:00,TMIN,GHCND:ASN00090186,",,a,",3.1
2020-07-15T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-07-15T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.2
2020-07-15T00:00:00,TMIN,GHCND:ASN00090186,",,a,",1.5
2020-07-16T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-07-16T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.7
2020-07-16T00:00:00,TMIN,GHCND:ASN00090186,",,a,",-0.4
2020-07-17T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-07-17T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.4
2020-07-17T00:00:00,TMIN,GHCND:ASN00090186,",,a,",0.2
2020-07-18T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-07-18T00:00:00,TMAX,GHCND:ASN00090186,",,a,",10.5
2020-07-18T00:00:00,TMIN,GHCND:ASN00090186,",,a,",2.9
2020-07-19T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-07-19T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.2
2020-07-19T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.5
2020-07-20T00:00:00,PRCP,GHCND:ASN00090186,",,a,",7.6
2020-07-20T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.9
2020-07-20T00:00:00,TMIN,GHCND:ASN00090186,",,a,",5.2
2020-07-21T00:00:00,PRCP,GHCND:ASN00090186,",,a,",3.4
2020-07-21T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.7
2020-07-21T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.6
2020-07-22T00:00:00,PRCP,GHCND:ASN00090186,",,a,",2.2
2020-07-22T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12
2020-07-22T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.5
2020-07-23T00:00:00,PRCP,GHCND:ASN00090186,",,a,",2
2020-07-23T00:00:00,TMAX,GHCND:ASN00090186,",,a,",11.2
2020-07-23T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.1
2020-07-24T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-07-24T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.9
2020-07-24T00:00:00,TMIN,GHCND:ASN00090186,",,a,",0.6
2020-07-25T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-07-25T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.4
2020-07-25T00:00:00,TMIN,GHCND:ASN00090186,",,a,",0.7
2020-07-26T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-07-26T00:00:00,TMAX,GHCND:ASN00090186,",,a,",11.8
2020-07-26T00:00:00,TMIN,GHCND:ASN00090186,",,a,",-1.9
2020-07-27T00:00:00,PRCP,GHCND:ASN00090186,",,a,",1.4
2020-07-27T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.6
2020-07-27T00:00:00,TMIN,GHCND:ASN00090186,",,a,",2.1
2020-07-28T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-07-28T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.4
2020-07-28T00:00:00,TMIN,GHCND:ASN00090186,",,a,",1.7
2020-07-29T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-07-29T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.3
2020-07-29T00:00:00,TMIN,GHCND:ASN00090186,",,a,",0.1
2020-07-30T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.4
2020-07-30T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.4
2020-07-30T00:00:00,TMIN,GHCND:ASN00090186,",,a,",3.9
2020-07-31T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-07-31T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.7
2020-07-31T00:00:00,TMIN,GHCND:ASN00090186,",,a,",0.1
2020-08-01T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-08-01T00:00:00,TMAX,GHCND:ASN00090186,",,a,",18.1
2020-08-01T00:00:00,TMIN,GHCND:ASN00090186,",,a,",5
2020-08-02T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-08-02T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15
2020-08-02T00:00:00,TMIN,GHCND:ASN00090186,",,a,",5.8
2020-08-03T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-08-03T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.9
2020-08-03T00:00:00,TMIN,GHCND:ASN00090186,",,a,",5.9
2020-08-04T00:00:00,PRCP,GHCND:ASN00090186,",,a,",9.2
2020-08-04T00:00:00,TMAX,GHCND:ASN00090186,",,a,",10.6
2020-08-04T00:00:00,TMIN,GHCND:ASN00090186,",,a,",2.5
2020-08-05T00:00:00,PRCP,GHCND:ASN00090186,",,a,",3.4
2020-08-05T00:00:00,TMAX,GHCND:ASN00090186,",,a,",11
2020-08-05T00:00:00,TMIN,GHCND:ASN00090186,",,a,",5.6
2020-08-06T00:00:00,PRCP,GHCND:ASN00090186,",,a,",2.8
2020-08-06T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.8
2020-08-06T00:00:00,TMIN,GHCND:ASN00090186,",,a,",1.7
2020-08-07T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-08-07T00:00:00,TMAX,GHCND:ASN00090186,",,a,",11.8
2020-08-07T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.5
2020-08-08T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-08-08T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.5
2020-08-08T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.3
2020-08-09T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-08-09T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.6
2020-08-09T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.7
2020-08-10T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-08-10T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.8
2020-08-10T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.3
2020-08-11T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-08-11T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.3
2020-08-11T00:00:00,TMIN,GHCND:ASN00090186,",,a,",3.3
2020-08-12T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-08-12T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.4
2020-08-12T00:00:00,TMIN,GHCND:ASN00090186,",,a,",8.1
2020-08-13T00:00:00,PRCP,GHCND:ASN00090186,",,a,",2.6
2020-08-13T00:00:00,TMAX,GHCND:ASN00090186,",,a,",17.3
2020-08-13T00:00:00,TMIN,GHCND:ASN00090186,",,a,",8
2020-08-14T00:00:00,PRCP,GHCND:ASN00090186,",,a,",2
2020-08-14T00:00:00,TMAX,GHCND:ASN00090186,",,a,",17.1
2020-08-14T00:00:00,TMIN,GHCND:ASN00090186,",,a,",5.7
2020-08-15T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.8
2020-08-15T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.1
2020-08-15T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.4
2020-08-16T00:00:00,PRCP,GHCND:ASN00090186,",,a,",2.6
2020-08-16T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.2
2020-08-16T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.1
2020-08-17T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.6
2020-08-17T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.1
2020-08-17T00:00:00,TMIN,GHCND:ASN00090186,",,a,",3.2
2020-08-18T00:00:00,PRCP,GHCND:ASN00090186,",,a,",1.6
2020-08-18T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.4
2020-08-18T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7
2020-08-19T00:00:00,PRCP,GHCND:ASN00090186,",,a,",5.2
2020-08-19T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.4
2020-08-19T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.6
2020-08-20T00:00:00,PRCP,GHCND:ASN00090186,",,a,",8
2020-08-20T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.4
2020-08-20T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.4
2020-08-21T00:00:00,PRCP,GHCND:ASN00090186,",,a,",8.2
2020-08-21T00:00:00,TMAX,GHCND:ASN00090186,",,a,",9.9
2020-08-21T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.3
2020-08-22T00:00:00,PRCP,GHCND:ASN00090186,",,a,",12.8
2020-08-22T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12
2020-08-22T00:00:00,TMIN,GHCND:ASN00090186,",,a,",5.2
2020-08-23T00:00:00,PRCP,GHCND:ASN00090186,",,a,",3.2
2020-08-23T00:00:00,TMAX,GHCND:ASN00090186,",,a,",11.4
2020-08-23T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.6
2020-08-24T00:00:00,PRCP,GHCND:ASN00090186,",,a,",6.4
2020-08-24T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.1
2020-08-24T00:00:00,TMIN,GHCND:ASN00090186,",,a,",3.4
2020-08-25T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.6
2020-08-25T00:00:00,TMAX,GHCND:ASN00090186,",,a,",11.7
2020-08-25T00:00:00,TMIN,GHCND:ASN00090186,",,a,",3.1
2020-08-26T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.4
2020-08-26T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.3
2020-08-26T00:00:00,TMIN,GHCND:ASN00090186,",,a,",1.3
2020-08-27T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-08-27T00:00:00,TMAX,GHCND:ASN00090186,",,a,",16.5
2020-08-27T00:00:00,TMIN,GHCND:ASN00090186,",,a,",5.4
2020-08-28T00:00:00,PRCP,GHCND:ASN00090186,",,a,",1.2
2020-08-28T00:00:00,TMAX,GHCND:ASN00090186,",,a,",16.4
2020-08-28T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.1
2020-08-29T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-08-29T00:00:00,TMAX,GHCND:ASN00090186,",,a,",20
2020-08-29T00:00:00,TMIN,GHCND:ASN00090186,",,a,",2.5
2020-08-30T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-08-30T00:00:00,TMAX,GHCND:ASN00090186,",,a,",16
2020-08-30T00:00:00,TMIN,GHCND:ASN00090186,",,a,",11.4
2020-08-31T00:00:00,PRCP,GHCND:ASN00090186,",,a,",2.6
2020-08-31T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.4
2020-08-31T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.7
2020-09-01T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.6
2020-09-01T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.6
2020-09-01T00:00:00,TMIN,GHCND:ASN00090186,",,a,",0.3
2020-09-02T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-09-02T00:00:00,TMAX,GHCND:ASN00090186,",,a,",18.9
2020-09-02T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6
2020-09-03T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-09-03T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.5
2020-09-03T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.6
2020-09-04T00:00:00,PRCP,GHCND:ASN00090186,",,a,",2.2
2020-09-04T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.4
2020-09-04T00:00:00,TMIN,GHCND:ASN00090186,",,a,",5.1
2020-09-05T00:00:00,PRCP,GHCND:ASN00090186,",,a,",7.8
2020-09-05T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.2
2020-09-05T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.4
2020-09-06T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-09-06T00:00:00,TMAX,GHCND:ASN00090186,",,a,",18.4
2020-09-06T00:00:00,TMIN,GHCND:ASN00090186,",,a,",3.6
2020-09-07T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-09-07T00:00:00,TMAX,GHCND:ASN00090186,",,a,",22.7
2020-09-07T00:00:00,TMIN,GHCND:ASN00090186,",,a,",10.3
2020-09-08T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-09-08T00:00:00,TMAX,GHCND:ASN00090186,",,a,",16.5
2020-09-08T00:00:00,TMIN,GHCND:ASN00090186,",,a,",13.2
2020-09-09T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-09-09T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14
2020-09-09T00:00:00,TMIN,GHCND:ASN00090186,",,a,",2.8
2020-09-10T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-09-10T00:00:00,TMAX,GHCND:ASN00090186,",,a,",19.9
2020-09-10T00:00:00,TMIN,GHCND:ASN00090186,",,a,",3.1
2020-09-11T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-09-11T00:00:00,TMAX,GHCND:ASN00090186,",,a,",18.4
2020-09-11T00:00:00,TMIN,GHCND:ASN00090186,",,a,",8.4
2020-09-12T00:00:00,PRCP,GHCND:ASN00090186,",,a,",9.6
2020-09-12T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.7
2020-09-12T00:00:00,TMIN,GHCND:ASN00090186,",,a,",11.1
2020-09-13T00:00:00,PRCP,GHCND:ASN00090186,",,a,",8.6
2020-09-13T00:00:00,TMAX,GHCND:ASN00090186,",,a,",16
2020-09-13T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.1
2020-09-14T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-09-14T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.6
2020-09-14T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.1
2020-09-15T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-09-15T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.4
2020-09-15T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.2
2020-09-16T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-09-16T00:00:00,TMAX,GHCND:ASN00090186,",,a,",20.1
2020-09-16T00:00:00,TMIN,GHCND:ASN00090186,",,a,",2.5
2020-09-17T00:00:00,PRCP,GHCND:ASN00090186,",,a,",3.6
2020-09-17T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.6
2020-09-17T00:00:00,TMIN,GHCND:ASN00090186,",,a,",9.5
2020-09-18T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-09-18T00:00:00,TMAX,GHCND:ASN00090186,",,a,",17.2
2020-09-18T00:00:00,TMIN,GHCND:ASN00090186,",,a,",5.6
2020-09-19T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-09-19T00:00:00,TMAX,GHCND:ASN00090186,",,a,",24.3
2020-09-19T00:00:00,TMIN,GHCND:ASN00090186,",,a,",11.2
2020-09-20T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-09-20T00:00:00,TMAX,GHCND:ASN00090186,",,a,",20.9
2020-09-20T00:00:00,TMIN,GHCND:ASN00090186,",,a,",12.7
2020-09-21T00:00:00,PRCP,GHCND:ASN00090186,",,a,",1.8
2020-09-21T00:00:00,TMAX,GHCND:ASN00090186,",,a,",17.8
2020-09-21T00:00:00,TMIN,GHCND:ASN00090186,",,a,",8.9
2020-09-22T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-09-22T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.3
2020-09-22T00:00:00,TMIN,GHCND:ASN00090186,",,a,",9.5
2020-09-23T00:00:00,PRCP,GHCND:ASN00090186,",,a,",5
2020-09-23T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.7
2020-09-23T00:00:00,TMIN,GHCND:ASN00090186,",,a,",8.4
2020-09-24T00:00:00,PRCP,GHCND:ASN00090186,",,a,",3
2020-09-24T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.9
2020-09-24T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.9
2020-09-25T00:00:00,PRCP,GHCND:ASN00090186,",,a,",40.2
2020-09-25T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.2
2020-09-25T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.4
2020-09-26T00:00:00,PRCP,GHCND:ASN00090186,",,a,",10.2
2020-09-26T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.7
2020-09-26T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.7
2020-09-27T00:00:00,PRCP,GHCND:ASN00090186,",,a,",8.6
2020-09-27T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13
2020-09-27T00:00:00,TMIN,GHCND:ASN00090186,",,a,",5.4
2020-09-28T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-09-28T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.4
2020-09-28T00:00:00,TMIN,GHCND:ASN00090186,",,a,",0.5
2020-09-29T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-09-29T00:00:00,TMAX,GHCND:ASN00090186,",,a,",18.3
2020-09-29T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.7
2020-09-30T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-09-30T00:00:00,TMAX,GHCND:ASN00090186,",,a,",17.8
2020-09-30T00:00:00,TMIN,GHCND:ASN00090186,",,a,",9.7
2020-10-01T00:00:00,PRCP,GHCND:ASN00090186,",,a,",4.8
2020-10-01T00:00:00,TMAX,GHCND:ASN00090186,",,a,",19.4
2020-10-01T00:00:00,TMIN,GHCND:ASN00090186,",,a,",5.5
2020-10-02T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-10-02T00:00:00,TMAX,GHCND:ASN00090186,",,a,",26.6
2020-10-02T00:00:00,TMIN,GHCND:ASN00090186,",,a,",10.1
2020-10-03T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-10-03T00:00:00,TMAX,GHCND:ASN00090186,",,a,",27.4
2020-10-03T00:00:00,TMIN,GHCND:ASN00090186,",,a,",14.6
2020-10-04T00:00:00,PRCP,GHCND:ASN00090186,",,a,",1.4
2020-10-04T00:00:00,TMAX,GHCND:ASN00090186,",,a,",18.8
2020-10-04T00:00:00,TMIN,GHCND:ASN00090186,",,a,",12.7
2020-10-05T00:00:00,PRCP,GHCND:ASN00090186,",,a,",22
2020-10-05T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.4
2020-10-05T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.5
2020-10-06T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-10-06T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.7
2020-10-06T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.4
2020-10-07T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.6
2020-10-07T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.2
2020-10-07T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.5
2020-10-08T00:00:00,PRCP,GHCND:ASN00090186,",,a,",55.6
2020-10-08T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.2
2020-10-08T00:00:00,TMIN,GHCND:ASN00090186,",,a,",11
2020-10-09T00:00:00,PRCP,GHCND:ASN00090186,",,a,",28.6
2020-10-09T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14
2020-10-09T00:00:00,TMIN,GHCND:ASN00090186,",,a,",9.2
2020-10-10T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-10-10T00:00:00,TMAX,GHCND:ASN00090186,",,a,",16.3
2020-10-10T00:00:00,TMIN,GHCND:ASN00090186,",,a,",8.2
2020-10-11T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-10-11T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.8
2020-10-11T00:00:00,TMIN,GHCND:ASN00090186,",,a,",9.8
2020-10-12T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-10-12T00:00:00,TMAX,GHCND:ASN00090186,",,a,",22.8
2020-10-12T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.3
2020-10-13T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-10-13T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.5
2020-10-13T00:00:00,TMIN,GHCND:ASN00090186,",,a,",10.4
2020-10-14T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-10-14T00:00:00,TMAX,GHCND:ASN00090186,",,a,",21.5
2020-10-14T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.8
2020-10-15T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-10-15T00:00:00,TMAX,GHCND:ASN00090186,",,a,",18.1
2020-10-15T00:00:00,TMIN,GHCND:ASN00090186,",,a,",11.4
2020-10-16T00:00:00,PRCP,GHCND:ASN00090186,",,a,",7.8
2020-10-16T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.9
2020-10-16T00:00:00,TMIN,GHCND:ASN00090186,",,a,",5.2
2020-10-17T00:00:00,PRCP,GHCND:ASN00090186,",,a,",2.8
2020-10-17T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.1
2020-10-17T00:00:00,TMIN,GHCND:ASN00090186,",,a,",10.3
2020-10-18T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.6
2020-10-18T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.1
2020-10-18T00:00:00,TMIN,GHCND:ASN00090186,",,a,",9.2
2020-10-19T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-10-19T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.2
2020-10-19T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.4
2020-10-20T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-10-20T00:00:00,TMAX,GHCND:ASN00090186,",,a,",16
2020-10-20T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4
2020-10-21T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-10-21T00:00:00,TMAX,GHCND:ASN00090186,",,a,",16
2020-10-21T00:00:00,TMIN,GHCND:ASN00090186,",,a,",5.2
2020-10-22T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-10-22T00:00:00,TMAX,GHCND:ASN00090186,",,a,",17.4
2020-10-22T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.5
2020-10-23T00:00:00,PRCP,GHCND:ASN00090186,",,a,",2
2020-10-23T00:00:00,TMAX,GHCND:ASN00090186,",,a,",19.4
2020-10-23T00:00:00,TMIN,GHCND:ASN00090186,",,a,",11.2
2020-10-24T00:00:00,PRCP,GHCND:ASN00090186,",,a,",8.4
2020-10-24T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.7
2020-10-24T00:00:00,TMIN,GHCND:ASN00090186,",,a,",9.5
2020-10-25T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.8
2020-10-25T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.2
2020-10-25T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.4
2020-10-26T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-10-26T00:00:00,TMAX,GHCND:ASN00090186,",,a,",16.6
2020-10-26T00:00:00,TMIN,GHCND:ASN00090186,",,a,",5.3
2020-10-27T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-10-27T00:00:00,TMAX,GHCND:ASN00090186,",,a,",17.3
2020-10-27T00:00:00,TMIN,GHCND:ASN00090186,",,a,",5.7
2020-10-28T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
